"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g08860","SRP056884","SRX978722","Leaf_CFBP7331_r2","Nipponbare","16 days seedling","Leaf","11.6517"
"","LOC_Os01g08860","SRP056884","SRX978723","Leaf_CFBP7331_r3","Nipponbare","16 days seedling","Leaf","17.7076"
"","LOC_Os01g08860","SRP056884","SRX978724","Leaf_CFBP7341_r1","Nipponbare","16 days seedling","Leaf","18.2423"
"","LOC_Os01g08860","SRP056884","SRX978725","Leaf_CFBP7341_r2","Nipponbare","16 days seedling","Leaf","7.65281"
"","LOC_Os01g08860","SRP056884","SRX978726","Leaf_CFBP7341_r3","Nipponbare","16 days seedling","Leaf","23.8466"
"","LOC_Os01g08860","SRP056884","SRX978727","Leaf_CFBP7342_r3","Nipponbare","16 days seedling","Leaf","10.5687"
"","LOC_Os01g08860","SRP056884","SRX978728","Leaf_CFBP7342_r4","Nipponbare","16 days seedling","Leaf","7.25713"
"","LOC_Os01g08860","SRP056884","SRX978729","Leaf_CFBP7342_r5","Nipponbare","16 days seedling","Leaf","10.1721"
"","LOC_Os01g08860","SRP056884","SRX978712","Leaf_L8_r1","Nipponbare","16 days seedling","Leaf","22.577"
"","LOC_Os01g08860","SRP056884","SRX978713","Leaf_L8_r2","Nipponbare","16 days seedling","Leaf","13.9573"
"","LOC_Os01g08860","SRP056884","SRX978714","Leaf_L8_r3","Nipponbare","16 days seedling","Leaf","12.3055"
"","LOC_Os01g08860","SRP056884","SRX978730","Leaf_Mock","Nipponbare","16 days seedling","Leaf","3.80647"
"","LOC_Os01g08860","SRP056884","SRX978731","Leaf_Mock","Nipponbare","16 days seedling","Leaf","3.98665"
"","LOC_Os01g08860","SRP056884","SRX978732","Leaf_Mock","Nipponbare","16 days seedling","Leaf","5.35463"
"","LOC_Os01g08860","DRP000391","DRX000663","Leaf_Normal","Nipponbare","7 days before heading to 7 days after flowering","Leaf","6.18687"
"","LOC_Os01g08860","SRP052309","SRX844803","Leaf_Osbhlh148-DR_r1","Nipponbare","45 days old plant","Leaf","145.035"
"","LOC_Os01g08860","SRP052309","SRX844804","Leaf_Osbhlh148-DR_r2","Nipponbare","45 days old plant","Leaf","164.577"
"","LOC_Os01g08860","SRP052309","SRX844805","Leaf_Osbhlh148-WW_r1","Nipponbare","45 days old plant","Leaf","20.9325"
"","LOC_Os01g08860","SRP052309","SRX844806","Leaf_Osbhlh148-WW_r2","Nipponbare","45 days old plant","Leaf","19.5851"
"","LOC_Os01g08860","SRP052310","SRX844813","Leaf_Oshsfa2e-DR_r1","Nipponbare","45 days old plant","Leaf","111.765"
"","LOC_Os01g08860","SRP052310","SRX844814","Leaf_Oshsfa2e-DR_r2","Nipponbare","45 days old plant","Leaf","457.871"
"","LOC_Os01g08860","SRP052310","SRX844815","Leaf_Oshsfa2e-WW_r1","Nipponbare","45 days old plant","Leaf","7.36621"
"","LOC_Os01g08860","SRP052310","SRX844816","Leaf_Oshsfa2e-WW_r2","Nipponbare","45 days old plant","Leaf","5.83161"
"","LOC_Os01g08860","SRP057260","SRX997484","Leaf_PXO99A_BLS256 Tal11b_r1","Nipponbare","28 days seedling","Leaf","18.8413"
"","LOC_Os01g08860","SRP057260","SRX997485","Leaf_PXO99A_BLS256 Tal11b_r2","Nipponbare","28 days seedling","Leaf","24.9302"
"","LOC_Os01g08860","SRP057260","SRX997480","Leaf_PXO99A_BLS256 Tal2a_r1","Nipponbare","28 days seedling","Leaf","16.3259"
"","LOC_Os01g08860","SRP057260","SRX997481","Leaf_PXO99A_BLS256 Tal2a_r2","Nipponbare","28 days seedling","Leaf","12.3567"
"","LOC_Os01g08860","SRP057260","SRX997482","Leaf_PXO99A_dTal280_r1","Nipponbare","28 days seedling","Leaf","39.7056"
"","LOC_Os01g08860","SRP057260","SRX997483","Leaf_PXO99A_dTal280_r2","Nipponbare","28 days seedling","Leaf","29.9933"
"","LOC_Os01g08860","SRP049212","SRX739680","Leaf_r1","Nipponbare","14 days seedling","Leaf","9.29355"
"","LOC_Os01g08860","SRP049212","SRX739699","Leaf_r2","Nipponbare","14 days seedling","Leaf","5.88552"
"","LOC_Os01g08860","SRP049212","SRX739700","Leaf_r3","Nipponbare","14 days seedling","Leaf","7.45294"
"","LOC_Os01g08860","SRP056884","SRX978715","Leaf_RS105_r1","Nipponbare","16 days seedling","Leaf","9.14564"
"","LOC_Os01g08860","SRP056884","SRX978716","Leaf_RS105_r2","Nipponbare","16 days seedling","Leaf","10.1898"
"","LOC_Os01g08860","SRP056884","SRX978717","Leaf_RS105_r3","Nipponbare","16 days seedling","Leaf","10.855"
"","LOC_Os01g08860","SRP017256","SRX235858","Leaf_T2-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","4.8003"
"","LOC_Os01g08860","SRP017256","SRX235859","Leaf_T2-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","5.71089"
"","LOC_Os01g08860","SRP017256","SRX235860","Leaf_T4-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","4.21239"
"","LOC_Os01g08860","SRP017256","SRX235861","Leaf_T4-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","4.0434"
"","LOC_Os01g08860","SRP017256","SRX235863","Leaf_T6-Pi9-R","Nipponbare","21 days after transplanting","Leaf","4.48247"
"","LOC_Os01g08860","SRP017256","SRX235862","Leaf_T6-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","5.15663"
"","LOC_Os01g08860","SRP017256","SRX235864","Leaf_T6-Spin1i-1-R","Nipponbare","21 days after transplanting","Leaf","6.31077"
"","LOC_Os01g08860","SRP029886","SRX348482","Leaf_WT","Nipponbare","14 days seedling","Leaf","6798.08"
